start_time,end_time,pod,SampleCount,threadCount1,threadCount2,threadCount3,threadCount4
1497604784118,1497604844118,na44,31955,21638,1627,49,8641
1497604844118,1497604904118,na44,30180,20653,1824,50,7653
1497604904118,1497604964118,na44,31699,21582,1599,90,8428
1497604964119,1497605024119,na44,29869,20240,1520,52,8057
1497605024119,1497605084119,na44,30609,20985,1509,65,8050
1497605084120,1497605144120,na44,28148,19505,1494,60,7089
1497605144120,1497605204120,na44,30531,20471,1537,112,8411
1497605204121,1497605264121,na44,28322,19663,1298,74,7287
1497605264121,1497605324121,na44,29083,19783,1425,81,7794
1497605324121,1497605384121,na44,30331,21250,1494,58,7529
1497605384122,1497605444122,na44,33641,22829,1531,55,9226
1497605444122,1497605504122,na44,32464,22523,1660,57,8224
1497605504123,1497605564123,na44,31148,22474,1191,53,7430
1497605564123,1497605624123,na44,30420,21376,1538,48,7458
1497605624123,1497605684123,na44,30704,20849,1538,50,8267
1497605684124,1497605744124,na44,27648,19850,1368,76,6354
1497605744124,1497605804124,na44,29618,20128,1663,55,7772
1497605804124,1497605864124,na44,28029,20183,1457,47,6342
1497605864125,1497605924125,na44,30492,20509,1662,75,8246
1497605924125,1497605984125,na44,28740,20038,1702,53,6947
1497605984126,1497606044126,na44,30373,20903,1611,45,7814
1497606044126,1497606104126,na44,28027,19811,1488,87,6641
1497606104128,1497606164128,na44,29304,20649,1475,57,7123
1497606164129,1497606224129,na44,29358,21029,1594,52,6683
1497606224129,1497606284129,na44,29626,20743,1513,47,7323
1497606284129,1497606344129,na44,29159,20642,1697,45,6775
1497606344130,1497606404130,na44,37080,27919,1467,53,7641
1497606404130,1497606464130,na44,30968,23500,1257,65,6146
1497606464131,1497606524131,na44,35546,25888,1345,54,8259
1497606524131,1497606584131,na44,34147,25975,1229,52,6891
1497606584131,1497606644131,na44,33526,25131,1124,67,7204
1497606644132,1497606704132,na44,32698,24120,1286,67,7225
1497606704132,1497606764132,na44,32896,24442,1247,49,7158
1497606764133,1497606824133,na44,31503,23634,1365,61,6443
1497606824133,1497606884133,na44,31569,23634,1132,48,6755
1497606884133,1497606944133,na44,30909,23964,1171,49,5725
1497606944134,1497607004134,na44,33300,24853,1451,46,6950
1497607004134,1497607064134,na44,31070,24021,1304,77,5668
1497607064135,1497607124135,na44,32215,23840,1366,79,6930
1497607124135,1497607184135,na44,31638,23153,1661,47,6777
1497607184136,1497607244136,na44,40790,29678,1490,86,9536
1497607244136,1497607304136,na44,38876,28356,1615,65,8840
1497607304136,1497607364136,na44,35722,25572,1518,3,8629
1497607364137,1497607424137,na44,32380,23288,1649,9,7434
1497607424137,1497607484137,na44,34123,24660,1476,51,7936
1497607484138,1497607544138,na44,31083,23083,1368,46,6586
1497607544138,1497607604138,na44,34467,24266,1256,46,8899
1497607604138,1497607664138,na44,30148,22568,1249,45,6286
1497607664139,1497607724139,na44,34958,24778,1595,56,8529
1497607724139,1497607784139,na44,28990,20796,1472,79,6643
1497607784140,1497607844140,na44,34259,24269,1513,47,8430
1497607844140,1497607904140,na44,31547,22466,1639,56,7386
1497607904140,1497607964140,na44,30739,21905,1417,57,7360
1497607964141,1497608024141,na44,24912,17839,1204,127,5742
1497608024141,1497608084141,na44,452,300,13,3,136
1497608444144,1497608504144,na44,4204,2880,120,34,1170
1497608504144,1497608564144,na44,29467,19600,1573,48,8246
1497608564145,1497608624145,na44,25556,18073,1600,47,5836
1497608624145,1497608684145,na44,28325,19321,1579,86,7339
1497608684147,1497608744147,na44,26318,18756,1595,43,5924
1497608744147,1497608804147,na44,27544,18524,1620,50,7350
1497608804147,1497608864147,na44,25977,17761,1633,56,6527
1497608864148,1497608924148,na44,27935,18864,1582,53,7436
1497608924148,1497608984148,na44,25943,18286,1649,43,5965
1497608984148,1497609044148,na44,29601,20131,1781,50,7639
1497609044202,1497609104202,na44,29082,19891,1934,54,7203
1497609104267,1497609164267,na44,29653,20244,1763,69,7577
1497609164334,1497609224334,na44,29270,19987,1838,45,7400
1497609224334,1497609284334,na44,28900,19781,1730,53,7336
1497609284335,1497609344335,na44,27635,19436,1660,69,6470
1497609344335,1497609404335,na44,27498,19272,1532,19,6675
1497609404335,1497609464335,na44,26503,19570,1500,33,5400
1497609464336,1497609524336,na44,28212,20225,1424,16,6547
1497609524336,1497609584336,na44,27398,19918,1398,57,6025
1497609584337,1497609644337,na44,29760,21721,1313,26,6700
1497609644337,1497609704337,na44,27669,20474,1137,4,6054
1497609704337,1497609764337,na44,30362,22512,1096,9,6745
1497609764338,1497609824338,na44,28331,20711,1299,17,6304
1497609824338,1497609884338,na44,28926,19338,1348,9,8231
1497609884339,1497609944339,na44,26933,19235,1207,8,6483
1497609944339,1497610004339,na44,27538,19162,1162,8,7206
1497610064341,1497610124341,na44,25565,17948,1051,10,6556
1497610124341,1497610184341,na44,25918,18505,1305,8,6100
1497610184341,1497610244341,na44,27292,19174,1351,27,6740
1497610244341,1497610304341,na44,24275,17268,1183,30,5794
1497610304342,1497610364342,na44,24312,17099,1157,7,6049
1497610424343,1497610484343,na44,25726,17882,1201,6,6637
1497610544343,1497610604343,na44,26914,18410,1301,32,7171
1497610604344,1497610664344,na44,23298,15827,1248,47,6176
1497610664344,1497610724344,na44,26290,17517,1191,32,7550
1497610724344,1497610784344,na44,24184,16937,1186,6,6055
1497610784345,1497610844345,na44,32381,22221,1076,8,9076
1497610844345,1497610904345,na44,27414,19687,1321,10,6396
1497610964346,1497611024346,na44,27589,19778,1216,25,6570
1497611144347,1497611204347,na44,26401,18875,1387,6,6133
1497611204348,1497611264348,na44,23370,16767,1313,116,5174
1497611264348,1497611324348,na44,26251,18671,1218,8,6354
1497611444349,1497611504349,na44,23314,16903,1098,10,5303
1497611504350,1497611564350,na44,24416,17247,1090,19,6060
1497611564350,1497611624350,na44,25724,18341,916,6,6461
1497611624350,1497611684350,na44,26406,18379,938,18,7071
1497611684351,1497611744351,na44,24104,17390,896,89,5729
1497611744351,1497611804351,na44,23896,16273,989,28,6606
1497611804352,1497611864352,na44,23054,16564,1070,13,5407
1497611864352,1497611924352,na44,25997,19630,878,34,5455
1497611924352,1497611984352,na44,23580,17711,946,19,4904
1497611984353,1497612044353,na44,24623,18133,885,93,5512
1497612044353,1497612104353,na44,24641,17927,966,54,5694
1497612164354,1497612224354,na44,25203,17625,812,48,6718
1497612224354,1497612284354,na44,26716,17984,743,8,7981
1497612284355,1497612344355,na44,26328,18405,918,9,6996
1497612344355,1497612404355,na44,24072,16701,853,24,6494
1497612404356,1497612464356,na44,25841,17503,948,96,7294
1497612464356,1497612524356,na44,26019,17915,911,23,7170
1497612524357,1497612584357,na44,23323,16476,879,99,5869
1497612584357,1497612644357,na44,26842,19075,939,48,6780
1497612644357,1497612704357,na44,23794,16661,981,11,6141
1497612764407,1497612824407,na44,23520,16779,831,18,5892
1497612824408,1497612884408,na44,23776,16252,793,90,6641
1497613004409,1497613064409,na44,21517,15059,738,54,5666
1497613064410,1497613124410,na44,24377,16517,1149,105,6606
1497613124410,1497613184410,na44,22654,15939,988,45,5682
1497613184410,1497613244410,na44,25603,18028,1150,69,6356
1497613244411,1497613304411,na44,23582,17347,1104,80,5051
1497613304411,1497613364411,na44,25749,18675,1573,7,5494
1497613364412,1497613424412,na44,26867,19980,1765,17,5105
1497613424412,1497613484412,na44,28360,19750,2740,56,5814
1497613544413,1497613604413,na44,32012,21795,3327,12,6878
1497613604413,1497613664413,na44,34526,20518,7249,57,6702
1497613664414,1497613724414,na44,38063,21946,8480,15,7622
1497613724414,1497613784414,na44,35542,19772,8908,35,6827
1497613784414,1497613844414,na44,35450,18791,8629,5,8025
1497613844415,1497613904415,na44,33450,17794,8708,11,6937
1497613904415,1497613964415,na44,35999,19230,8899,48,7822
1497613964415,1497614024415,na44,32435,17648,8393,8,6386
1497614024416,1497614084416,na44,35209,19004,8661,21,7523
1497614084417,1497614144417,na44,33880,18626,8690,34,6530
1497614144417,1497614204417,na44,34455,18248,8729,47,7431
1497614204417,1497614264417,na44,32006,16965,8651,70,6320
1497614264418,1497614324418,na44,33811,17690,8695,50,7376
1497614324418,1497614384418,na44,30780,16990,8493,13,5284
1497614384419,1497614444419,na44,38296,21914,8470,28,7884
1497614444419,1497614504419,na44,34489,20159,8455,7,5868
1497614504419,1497614564419,na44,35916,20524,8456,14,6922
1497614564420,1497614624420,na44,35461,21003,8545,7,5906
1497614624420,1497614684420,na44,36078,21152,8340,6,6580
1497614684421,1497614744421,na44,37554,22081,8533,18,6922
1497614744421,1497614804421,na44,38822,22646,8711,29,7436
1497614804421,1497614864421,na44,37297,22263,8720,5,6309
1497614864422,1497614924422,na44,37089,21562,8327,10,7190
1497614924422,1497614984422,na44,35897,21257,8435,12,6193
1497614984423,1497615044423,na44,36882,21170,8444,4,7264
1497615044423,1497615104423,na44,36980,21719,8536,28,6697
1497615104423,1497615164423,na44,38326,22074,8533,13,7706
1497615164424,1497615224424,na44,34541,19788,8496,8,6249
1497615224424,1497615284424,na44,36137,20672,8554,9,6902
1497615284424,1497615344424,na44,34479,19829,8298,3,6349
1497615344425,1497615404425,na44,35795,20585,8374,7,6829
1497615404425,1497615464425,na44,34380,19802,8149,15,6414
1497615464426,1497615524426,na44,33474,19951,6668,11,6844
1497615524426,1497615584426,na44,27695,19318,2571,42,5764
1497615584426,1497615644426,na44,28594,20500,993,13,7088
1497615644427,1497615704427,na44,26956,19371,1105,4,6476
1497615704427,1497615764427,na44,30210,21159,1111,7,7933
1497615764428,1497615824428,na44,27241,19873,1112,11,6245
1497615824428,1497615884428,na44,30168,21229,1426,10,7503
1497615884428,1497615944428,na44,29181,21226,1308,10,6637
1497615944429,1497616004429,na44,27879,20120,1126,13,6620
1497616004429,1497616064429,na44,28300,20502,1247,12,6539
1497616064430,1497616124430,na44,29499,21178,1303,5,7013
1497616124430,1497616184430,na44,27208,19685,1378,7,6138
1497616184430,1497616244430,na44,31183,22716,1367,10,7090
1497616244431,1497616304431,na44,31882,22897,1457,8,7520
1497616304431,1497616364431,na44,31170,22206,1449,4,7511
1497616364432,1497616424432,na44,30507,22312,1517,19,6659
1497616424432,1497616484432,na44,30220,21373,1547,4,7296
1497616484432,1497616544432,na44,31005,22014,1656,17,7318
1497616544433,1497616604433,na44,29869,21329,1598,12,6930
1497616604433,1497616664433,na44,29750,21530,1707,14,6499
1497616664434,1497616724434,na44,32488,22872,1650,7,7959
1497616724434,1497616784434,na44,31870,22516,1906,11,7437
1497616784435,1497616844435,na44,30829,21591,1720,22,7496
1497616844435,1497616904435,na44,30605,21784,1855,10,6956
1497616904435,1497616964435,na44,31589,22056,1515,8,8010
1497616964436,1497617024436,na44,29951,21730,1522,73,6626
1497617024436,1497617084436,na44,32253,22491,1619,15,8128
1497617084437,1497617144437,na44,30847,22130,1605,13,7099
1497617144437,1497617204437,na44,33629,23014,1744,3,8868
1497617204437,1497617264437,na44,29645,20955,1627,8,7055
1497617264438,1497617324438,na44,32224,22574,1550,13,8087
1497617324439,1497617384439,na44,32645,23290,1609,30,7716
1497617384439,1497617444439,na44,32155,22839,1421,11,7884
1497617444439,1497617504439,na44,32330,22958,1647,16,7709
1497617504440,1497617564440,na44,32879,23313,1564,36,7966
1497617564440,1497617624440,na44,30911,22538,1506,22,6845
1497617624441,1497617684441,na44,30566,21636,1417,17,7496
1497617684441,1497617744441,na44,32149,23272,1555,124,7198
1497617744441,1497617804441,na44,31169,21823,1428,70,7848
1497617804442,1497617864442,na44,30542,21984,1448,60,7050
1497617864442,1497617924442,na44,31095,21677,1507,124,7787
1497617924442,1497617984442,na44,31850,23147,1410,37,7256
1497617984443,1497618044443,na44,38460,27537,1447,70,9406
1497618044443,1497618104443,na44,36736,27563,1417,22,7734
1497618104444,1497618164444,na44,35380,25610,1545,28,8197
1497618164444,1497618224444,na44,34881,25181,1444,8,8248
1497618224444,1497618284444,na44,35598,25998,1432,16,8152
1497618284445,1497618344445,na44,33972,25060,1633,11,7268
1497618344445,1497618404445,na44,34774,24639,1716,17,8402
1497618404446,1497618464446,na44,32713,23669,1497,15,7532
1497618464446,1497618524446,na44,33507,24058,1443,9,7997
1497618524446,1497618584446,na44,33063,24151,1715,16,7181
1497618584447,1497618644447,na44,32851,23440,1694,10,7707
1497618644447,1497618704447,na44,33274,23879,1684,12,7699
1497618704447,1497618764447,na44,34324,25123,1530,53,7618
1497618764448,1497618824448,na44,34660,24985,1709,8,7958
1497618824448,1497618884448,na44,33942,24462,1579,14,7887
1497618884449,1497618944449,na44,33883,25088,1638,22,7135
1497618944449,1497619004449,na44,36099,26394,1442,22,8241
1497619004449,1497619064449,na44,34169,25767,1242,15,7145
1497619064450,1497619124450,na44,35068,25217,1396,17,8438
1497619124450,1497619184450,na44,34111,25188,1391,6,7526
1497619184451,1497619244451,na44,36696,26514,1520,9,8653
1497619244451,1497619304451,na44,34440,25060,1637,9,7734
1497619304451,1497619364451,na44,34022,24777,1574,12,7659
1497619364452,1497619424452,na44,35309,26018,1572,12,7707
1497619424452,1497619484452,na44,36263,26412,1482,27,8342
1497619484452,1497619544452,na44,32394,23820,1376,12,7186
1497619544453,1497619604453,na44,35348,25574,1428,73,8273
1497619604453,1497619664453,na44,34545,25493,1516,9,7527
1497619664454,1497619724454,na44,36709,26634,1539,10,8526
1497619724454,1497619784454,na44,35796,25754,1717,13,8312
1497619784454,1497619844454,na44,38380,28283,1740,20,8337
1497619844455,1497619904455,na44,36780,27216,1661,15,7888
1497619904455,1497619964455,na44,39014,28270,1689,14,9041
1497619964456,1497620024456,na44,36020,26810,1598,33,7579
1497620024456,1497620084456,na44,37820,27566,1603,23,8628
1497620084456,1497620144456,na44,37087,27709,1658,11,7709
1497620144457,1497620204457,na44,38491,27823,1790,18,8860
1497620204457,1497620264457,na44,36297,26635,1799,12,7851
1497620264457,1497620324457,na44,37662,27158,1813,13,8678
1497620324458,1497620384458,na44,36638,26608,1695,26,8309
1497620384458,1497620444458,na44,37948,27630,1634,11,8673
1497620444459,1497620504459,na44,38292,27105,1746,30,9411
1497620504459,1497620564459,na44,39020,28031,1797,7,9185
1497620564459,1497620624459,na44,37743,27036,1723,19,8965
1497620624460,1497620684460,na44,38565,27733,1597,14,9221
1497620684460,1497620744460,na44,36810,26939,1613,10,8248
1497620744461,1497620804461,na44,38551,27461,1677,7,9406
1497620804461,1497620864461,na44,32540,23671,1438,41,7390
1497620864461,1497620924461,na44,35464,25588,1456,22,8398
1497620924462,1497620984462,na44,35834,26112,1657,71,7994
1497620984462,1497621044462,na44,36917,27083,1498,105,8231
1497621044462,1497621104462,na44,39189,27685,1790,25,9689
1497621104463,1497621164463,na44,38269,27487,1826,15,8941
1497621164463,1497621224463,na44,37470,26821,1713,12,8924
1497621224463,1497621284463,na44,36262,25583,1532,17,9130
1497621284464,1497621344464,na44,38416,27926,1683,14,8793
1497621344464,1497621404464,na44,39622,28566,1637,19,9400
1497621404465,1497621464465,na44,39349,28357,1794,14,9184
1497621464465,1497621524465,na44,38787,27225,1761,8,9793
1497621524465,1497621584465,na44,37146,26942,1842,22,8340
1497621584466,1497621644466,na44,44702,32633,1835,15,10219
1497621644466,1497621704466,na44,40187,30195,1801,23,8168
1497621704467,1497621764467,na44,40026,29115,1832,11,9068
1497621764467,1497621824467,na44,39377,29013,1907,18,8439
1497621824467,1497621884467,na44,37724,27265,1816,13,8630
1497621884468,1497621944468,na44,39181,28941,1806,17,8417
1497621944468,1497622004468,na44,38718,27624,1588,14,9492
1497622004468,1497622064468,na44,38643,28179,1677,35,8752
1497622064469,1497622124469,na44,38782,27921,1743,24,9094
1497622124469,1497622184469,na44,37327,27644,1643,26,8014
1497622184470,1497622244470,na44,38111,27639,1421,21,9030
1497622244470,1497622304470,na44,37667,27690,1548,20,8409
1497622304470,1497622364470,na44,38118,27103,1594,48,9373
1497622364471,1497622424471,na44,34597,25234,1553,50,7760
1497622424471,1497622484471,na44,37235,26606,1454,75,9100
1497622484472,1497622544472,na44,37750,27881,1621,64,8184
1497622544472,1497622604472,na44,38993,28559,1596,9,8829
1497622604472,1497622664472,na44,37884,27681,1842,9,8352
1497622664473,1497622724473,na44,40213,29347,1694,14,9158
1497622724473,1497622784473,na44,35925,26781,1398,13,7733
1497622784474,1497622844474,na44,38958,29184,1363,19,8392
1497622844474,1497622904474,na44,37219,27543,1447,10,8219
1497622904475,1497622964475,na44,39607,28612,1542,16,9437
1497622964475,1497623024475,na44,39099,28654,1812,9,8624
1497623024476,1497623084476,na44,38738,27860,1789,23,9066
1497623084476,1497623144476,na44,37589,27491,1753,30,8315
1497623144477,1497623204477,na44,38591,27835,1883,16,8857
1497623204477,1497623264477,na44,35064,25783,1651,9,7621
1497623264477,1497623324477,na44,39592,28419,1753,20,9400
1497623324478,1497623384478,na44,38461,28334,1757,7,8363
1497623384478,1497623444478,na44,40821,29768,1968,28,9057
1497623444479,1497623504479,na44,39325,28480,1688,12,9145
